doc_id,entity_text,entity_label
7392,SMART,ORG
7392,TV NÃO VEIO,MISC
7392,O APLICATIVO,MISC
7393,MEMÓRIA LIMITADA DE 8GB,MISC
7393,TORNA,ORG
7393,DESINTERESSANTE,MISC
7393,Smartphone,ORG
7394,SOBRANCELHA,MISC
7395,SOLICITO,ORG
7395,PRODUTO,ORG
7395,APRESENTA DEFEITO,MISC
7395,NÃO SINTONIZA,MISC
7395,DEVOLUÇÃO,ORG
7396,INDICO,MISC
7396,PRODUTOS,MISC
7396,Adorei,PER
7396,SATISFEITA,MISC
7397,RECOMENDO,ORG
7397,ÓTIMA QUALIDADE,ORG
7397,CUSTO,ORG
7397,BENEFICIO,ORG
7397,ÓTIMA QUALIDADE,ORG
7397,CUSTO,ORG
7397,BENEFICIO,ORG
7397,ENTREGA RÁPIDA,MISC
7397,PRAZO,ORG
7399,Adoro,PER
7401,Safadeza,PER
7401,Makita,ORG
7402,Safadeza,PER
7402,Iguatemi,LOC
7402,Rio,LOC
7404,Samsung Galaxy J7 Prime,MISC
7405,Samsung S7,MISC
7406,Sanduicheira Black Decker,ORG
7407,Sandália Capodarte,PER
7407,Sandália linda,PER
7407,Americanas,LOC
7408,Sansung,LOC
7409,Sapatilha,LOC
7409,Sapatilha,LOC
7410,Sapato,PER
7412,Satisfatorio,LOC
7413,Satisfatório,LOC
7413,bonito Meio,LOC
7413,bonito Meio,LOC
7414,Satisfatório,LOC
7415,Satisfação,LOC
7416,Satisfação Total,LOC
7416,Quero,LOC
7416,Americanas,LOC
7416,Compro,PER
7416,Virtuais,MISC
7417,Bateria Unipower,LOC
7419,Ótimo,PER
7420,Americanas,LOC
7420,PARABÉNS,ORG
7422,Adorei,PER
7423,Amei,PER
7424,Siiiiim,LOC
7427,Gostei,LOC
7428,Gostei,LOC
7428,Tramontina,LOC
7429,Gostei,LOC
7431,Parabéns,LOC
7432,Prazo,MISC
7436,Gostei,PER
7437,Gostei,LOC
7437,Valeu,LOC
7439,Ótimo,PER
7440,Satisfeita!,MISC
7441,Gostei,LOC
7441,Entrega,LOC
7442,Satisfeitissima,LOC
7442,Linda,PER
7443,Satisfeito,MISC
7444,Satisfeito,MISC
7444,Gostei,LOC
7445,Satisfeito,MISC
7446,Satisfeito,MISC
7447,Satisfeito,MISC
7448,Satisfeito,MISC
7448,Valeu Não,PER
7449,Satisfeito,MISC
7449,Super,MISC
7450,Satisfeito,MISC
7450,Testei,PER
7451,Satisfeito,MISC
7451,Tomei,PER
7452,Satisfeito,MISC
7452,Asus,MISC
7453,Satisfeito,MISC
7454,Satisfeito,MISC
7454,Parabéns,PER
7454,Americanas,LOC
7455,Satisfeito,MISC
7455,Gostei,LOC
7456,Satisfeito,MISC
7458,Americanas,LOC
7458,Espero,PER
7462,Secador,LOC
7462,Secador,LOC
7463,Secador,LOC
7464,Segurança,LOC
7465,Seguro,LOC
7465,Amei,PER
7468,Aguardo,PER
7468,Necessário,LOC
7470,WhatsApp Facebook,MISC
7471,Recomendo!,MISC
7474,iPhone X,MISC
7480,Vou,MISC
7481,Brasil,LOC
7483,Buddemeyer,PER
7483,Buddemeyer,PER
7484,Sensacional !!!,MISC
7484,Dei,PER
7484,Recomendo,PER
7485,Sensacional,LOC
7485,Sensacional,ORG
7486,Sensacional,LOC
7487,Sensacional,ORG
7487,Vale,LOC
7488,Recomendo!!,MISC
7488,Otimo,PER
7489,Americanas,LOC
7490,Sensor,PER
7490,Americanas,LOC
7491,Seper Recomendo,PER
7492,Comprei,LOC
7498,Shampoo,LOC
7500,Shampoo,LOC
7500,Shampoo,LOC
7500,Shampoo,LOC
7501,Shopmartins,PER
7501,Realizei,PER
7501,Lojas Americanas,PER
7501,Shopmartins,PER
7502,Fácil,PER
7505,SENSACIONAL,ORG
7505,Vale,LOC
7506,Ótimo,MISC
7507,Recomendo!!,MISC
7510,Funciona !,MISC
7510,Basico,MISC
7510,Sono,MISC
7510,Muito em Ambientes,MISC
7510,Umidificador,MISC
7510,Gostei,LOC
7512,Gostei,LOC
7513,Powerbank,PER
7515,Cadeira,LOC
7516,Rosa,PER
7516,Azul,MISC
7519,Amei!!,MISC
7520,iphone,MISC
7520,iphone 7,MISC
7520,PARABÉNS,ORG
7521,Gorila Shield,ORG
7523,Lojas Americanas,LOC
7524,Minha,LOC
7524,Super,MISC
7526,Mandriva,ORG
7526,Pessoal,LOC
7526,Mandriva,ORG
7527,Netflix,PER
7527,Controle,PER
7527,Nextflix,PER
7528,Basta,PER
7529,Indústria brasileira,MISC
7531,Smart TV,PER
7531,Comprei a TV,MISC
7531,Solocitei,LOC
7531,Acho,PER
7532,Smart TV LED,PER
7532,Philco,LOC
7532,Conversor Digital 2,LOC
7532,USB,MISC
7532,Preta,PER
7533,Smart TV LED,PER
7533,Toshiba,ORG
7534,Smart TV LED,PER
7534,Conversor Digital 4,PER
7534,Hdr e Magic Mobile,MISC
7535,Smart TV LED,PER
7535,Samsung,ORG
7536,Smart TV,PER
7537,Smart TV,PER
7538,Smart TV,PER
7538,Recomendo,ORG
7539,Smart sem Netflix?,PER
7539,Netflix,LOC
7539,Chrome,LOC
7540,Smartband,LOC
7541,Smartphone Asus Zenfone,MISC
7541,Sony,ORG
7541,Asus,MISC
7541,Sony,ORG
7541,Smartphone Asus Zenfone,MISC
7541,ASUS,LOC
7541,Asus,MISC
7542,Smartphone Asus Zenfone 4 Selfie,PER
7542,Gostei,LOC
7542,Smartfone 64GB,MISC
7543,Smartphone Básico,PER
7543,PRO,MISC
7544,Smartphone LG K4 K120F,MISC
7544,NÃO GOSTEI,ORG
7544,PRODUTO,ORG
7544,Brasil,LOC
7544,VIVO,ORG
7544,TIM,ORG
7544,Atenção,PER
7544,MAGAZINE ROMEO,MISC
7544,Lojas,MISC
7545,Smartphone MOTO C PLUS,MISC
7545,internet 3,MISC
7545,Att,ORG
7545,Gildo Tavares de Carvalho,PER
7546,Smartphone Motorola Moto G 5S. Muito,ORG
7547,Smartphone Ms50s,ORG
7547,Colors Dual Chip Tela Ips 5 Polegadas Android,MISC
7547,Preto,LOC
7547,Ms50s,PER
7547,Custo,PER
7547,Câmera,PER
7548,Smartphone Samsung Galaxy J7 Metal,ORG
7549,Smartphone,PER
7549,Samsung Galaxy S8,ORG
7549,GPS,MISC
7549,Bluetooth,MISC
7549,Samsung Health,MISC
7549,Edge,LOC
7549,Bixbi,PER
7549,GPS,ORG
7550,Smartphone,PER
7550,GPS,MISC
7550,Lenovo,LOC
7550,Motorola,ORG
7551,Smartphone,PER
7551,J5 PRO,MISC
7551,Galaxy S8,ORG
7551,Americanas,LOC
7551,Comprei,LOC
7551,Parabéns,PER
7551,Direct Log,PER
7552,Smartphone,PER
7552,ram,MISC
7553,Smartphone,PER
7553,Comprei,PER
7554,Smartphone,PER
7554,Smartphone,PER
7555,Obrigada,LOC
7558,Vale,LOC
7559,Sofá,LOC
7561,Bluethooth,PER
7561,iphone,MISC
7567,Som Ótimo,PER
7567,Frágil,PER
7568,Som,PER
7569,Gostei,ORG
7570,Sonic,PER
7570,Sonic,ORG
7572,Soundbar Tomate,PER
7574,Câmera,PER
7575,ANATEL,MISC
7577,Super Recomendo,MISC
7578,Super Recomendo,MISC
7579,Super Recomendo,MISC
7580,Super,MISC
7580,Lindo,MISC
7580,Lindo,MISC
7580,Recomendo,ORG
7581,Super,MISC
7581,Jus,PER
7581,super indico,MISC
7581,super recomendo,MISC
7582,Super atrasado!!!,MISC
7582,Super,MISC
7583,Super,MISC
7583,Lojas Americanas,LOC
7584,Super,MISC
7584,Adorei,PER
7585,Super,MISC
7585,Gostei,LOC
7586,Super,MISC
7586,Super,MISC
7587,Super,MISC
7587,Adorei,PER
7588,Super,MISC
7588,Rápido,PER
7589,Super indico!,MISC
7589,americanas.com,ORG
7590,Super prática,MISC
7591,Super,MISC
7591,Gostei,LOC
7591,Vale,LOC
7592,Super,MISC
7593,Super,MISC
7593,Entao,LOC
7594,Super,MISC
7595,Super,MISC
7596,Super,MISC
7596,Custo,PER
7596,Super,MISC
7596,Recomendo!,MISC
7597,Super,MISC
7598,Super,MISC
7599,Super,MISC
7600,Super,MISC
7601,Super,MISC
7601,Gostei,LOC
7602,Super,MISC
7602,PRODUTO,ORG
7602,CHEGOU CERTINHO,MISC
7602,SECA MUITO BEM,MISC
7602,CABELO SEM FRIZZ,ORG
7603,Super,MISC
7604,Super,MISC
7604,Super,MISC
7605,Super,MISC
7605,Adorei,PER
7606,Super,MISC
7606,Parabéns,PER
7606,Parabéns!!,MISC
7607,Super,MISC
7608,Super,MISC
7608,Produto ótimo,PER
7609,Super,MISC
7609,Comprei,LOC
7609,Recomendo,LOC
7610,Super,MISC
7610,Secador,LOC
7611,Super,MISC
7611,Super,MISC
7612,Super,MISC
7613,Super,MISC
7614,Super satisfeita,MISC
7614,Adorei!!,MISC
7615,Super util,MISC
7615,Super,MISC
7615,Prático,LOC
7616,Superou Expectativa,PER
7616,Recomendo!,MISC
7617,Expectativas!,MISC
7619,Vale,LOC
7619,SUper,MISC
7620,Testado,LOC
7620,Recomendo,LOC
7621,Correios,MISC
7621,Encaixei,PER
7621,Gostei,LOC
7623,Prazo,MISC
7623,ameiii,LOC
7628,Contras,PER
7628,Wi-Fi,MISC
7628,MAC,MISC
7628,Prós,PER
7629,animals,ORG
7630,Suporte Cell,PER
7630,Hangout,MISC
7631,Suporte TV Convencional Brasforma,ORG
7631,Suporte,MISC
7631,TV Convencional da Brasforma,ORG
7632,Suporte de Ppapel,MISC
7633,AMOLED,MISC
7633,Ótima,PER
7633,Vale,LOC
7634,Surpreendeu,LOC
7634,Tramontina,LOC
7635,Surpresa,LOC
7636,Surpresa,LOC
7636,Recomendo,LOC
7637,Gostei,PER
7637,USB,MISC
7639,ORIGINAIS?,MISC
7640,SÓ TRANSTORNO,MISC
7640,PÉSSIMO,ORG
7640,Cartuchos,MISC
7640,Tenho,PER
7640,Quero,LOC
7643,Paguei R$,PER
7643,Rio de Janeiro,LOC
7645,LG k4,MISC
7645,Americanas,LOC
7646,Parabéns Americanas,PER
7646,Vocês,LOC
7646,Vender,PER
7647,Americanas,LOC
7647,hein,PER
7650,Defeito,PER
7650,Americanas,LOC
7651,Chips,MISC
7652,TABLET NAO,MISC
7652,FAVOR,ORG
7652,EFETUEI,MISC
7652,DIA 08/12/17,MISC
7652,ATE,ORG
7652,CONSEGUI UTILIZAR,ORG
7652,ATE,MISC
7652,COMPRAR,ORG
7652,IRIA EXPLICAR,ORG
7652,CRIANCA,ORG
7652,TERIA,ORG
7652,GARANTIA POIS BEM,ORG
7652,DIA 20/04/18,MISC
7652,PROBLEMA,ORG
7652,MAIS 30 DIAS,MISC
7652,ME ENVIAREM,MISC
7652,MEU DINHEIRO NOVAMENTE,MISC
7652,A LOJA AMERICANAS,MISC
7652,OTIMA,ORG
7652,MARCA DEIXOU,MISC
7652,A DESEJAR REPITO NAO,MISC
7653,FORMAS PEQUENAS,ORG
7653,Deviam,PER
7654,TAPETE MAL EMBALADO,MISC
7654,NÃO,ORG
7655,BONITO,ORG
7655,INFELIZMENTE,LOC
7655,FABRICADO,ORG
7655,Androi,LOC
7655,ASUS,ORG
7655,Zenfone,MISC
7655,Moto,ORG
7655,MÁXIMO,MISC
7656,PRECISAM,ORG
7656,FACILITA MTOPRA,MISC
7657,TEMPO DE AMAR,MISC
7657,Vale,LOC
7658,THERASKIN KLASSIS,ORG
7658,Iniciei,LOC
7659,TOP,ORG
7660,TOP,ORG
7660,MARAVILHOSO!,MISC
7661,TRANSBIKE,LOC
7661,MANUAL DE INSTRUÇÕES,MISC
7661,DE DIFICIL ENTENDIMENTO,MISC
7662,TRAVA,MISC
7662,TEMPO TODO,MISC
7662,MUITO LENTO,MISC
7662,COLOQUEI UM CARTAO,MISC
7662,NELE,ORG
7662,PIOR,PER
7663,PRAZO,ORG
7663,ENTREGA,ORG
7663,TRICAE,MISC
7663,Natal,MISC
7663,Acredito,LOC
7663,Americanas,LOC
7665,TV Ideal,LOC
7665,Vale,LOC
7665,Americanas,LOC
7666,TV LG,MISC
7666,K Smart,PER
7666,Americanas,LOC
7667,TV Led !!,MISC
7667,casa da praia,PER
7668,TV Led,ORG
7669,TV Samsung,ORG
7669,Comprei,LOC
7671,Samsung,ORG
7673,TV!!,MISC
7674,Média,LOC
7675,Tablet,LOC
7676,Tablet Samsung,ORG
7676,Vale,LOC
7676,Fácil,PER
7677,Tablet Samsung Tab,ORG
7677,A T280,MISC
7677,Android 6,MISC
7679,Tamanco Anabela,PER
7679,Confortável,PER
7680,Tamanho,PER
7681,Tamanho,LOC
7682,Tamanho,PER
7682,Quero,LOC
7683,Tamanho,PER
7683,Fui,PER
7684,Tamanho,PER
7685,Tamanho,LOC
7686,Tamanho,PER
7687,Tamanho,PER
7688,Tamanho,LOC
7688,Comprei,LOC
7689,Tamanho,PER
7690,Tapete,PER
7690,Gostei,PER
7691,Tapete,PER
7696,Tapetes Azera,LOC
7697,Tapetes,LOC
7699,Tecla Del,PER
7699,Queimado!,MISC
7701,Americanas,LOC
7702,Teclas,LOC
7702,Enter,MISC
7703,Tela Quebrada,MISC
7703,Pedi,PER
7706,Motorola,ORG
7706,Acredito,LOC
7706,Américana,LOC
7706,Motorola,ORG
7709,Netflix,PER
7713,Acabei,PER
7713,ACABAMENTO E APENAS,MISC
7713,CORTINA,ORG
7714,Fraco,PER
7714,Net,ORG
7715,Tenho,LOC
7715,windows 10,MISC
7716,Quero,PER
7716,Americana.com,ORG
7716,Grata,LOC
7717,Termo,PER
7718,Terço,PER
7718,Comprei,LOC
7719,Testado,LOC
7719,Gostei,LOC
7719,Disney,ORG
7720,Testado,LOC
7721,The best,MISC
7721,melhor.nao,PER
7723,Gostaria,LOC
7723,Pegar Chip,ORG
7723,Chip,PER
7724,Aguardo,LOC
7725,Tire,PER
7726,Tire,PER
7726,Estranho,PER
7729,Comprei,LOC
7734,Toner,PER
7734,Adquiri,PER
7734,Ricoh Aficio SP,PER
7735,Tooop,LOC
7735,Motorola Recomendo,ORG
7736,Comigo,LOC
7736,Super,MISC
7737,Otimiza,PER
7739,led,ORG
7740,Gostei,ORG
7743,Recomendo,ORG
7747,Ótimo,MISC
7747,Super,MISC
7748,Top!!!!,MISC
7748,Bom desempenho!!,MISC
7748,Recomendo!!!!!!,MISC
7749,gamba!!!!,MISC
7750,Torneira,PER
7751,Acqua Bella Lorenzetti,PER
7751,Bleck,ORG
7751,Gostei,LOC
7752,Torneira,PER
7753,Torneiras,MISC
7755,Smart TV,PER
7755,iPhone X!,MISC
7757,moro,PER
7758,Touca,LOC
7758,Adorei,PER
7759,Transformador,LOC
7760,Transitor,ORG
7763,Smart,PER
7763,youtube,MISC
7763,android,MISC
7763,Philco,LOC
7763,Optei,MISC
7765,Travesseiro,LOC
7766,Travou,LOC
7767,Nao,MISC
7768,Tripé,LOC
7770,Triste,LOC
7771,Troca,LOC
7771,Boa Tarde,LOC
7771,Comprei,LOC
7771,Lojas Americanas,LOC
7771,Aguardo,LOC
7771,Juciane,PER
7775,Benson,PER
7775,Mib,PER
7775,Sib,LOC
7776,Truss,PER
7776,Truss,PER
7776,Limpa,LOC
7777,Adorei,PER
7778,Serviço,MISC
7779,Voltarei,PER
7782,Philips Walita,LOC
7785,Amei,PER
7787,Recomendo,LOC
7787,Muda,PER
7787,Americanas,PER
7789,Turbo,LOC
7790,Youtube,MISC
7791,Atendimento,LOC
7792,Tv Toshiba Super,MISC
7793,Tv com Web,MISC
7794,Áudio,LOC
7794,Comprei,LOC
7795,Alto Falante de baixissima qualidade,LOC
7795,NÃO NINGUÉM,ORG
7795,COMPRAR,ORG
7797,Ótima,PER
7798,YouTube,MISC
7802,Twiter,LOC
7805,III,MISC
7805,Americanas,LOC
7806,BARBEADOR,ORG
7806,Recomendo,ORG
7807,UM LIXO,ORG
7807,VEIO,PER
7807,ME MANDARAM,MISC
7807,PILHA,ORG
7807,NÃO FUNCIONA,ORG
7808,UM LIXO,ORG
7808,PAROU,ORG
7808,MESES,ORG
7808,Adquiri,LOC
7808,usei,PER
7808,Perdi,PER
7808,Seagate Brasil,MISC
7808,JAMAIS,MISC
7809,PRODUTO,ORG
7809,GOSTEI,ORG
7809,AJUDOU NA MINHA NECESSIDADE,MISC
7809,E COM CERTEZA EU INDICARIA,ORG
7810,BOA COMPRA,LOC
7810,SERVIÇOS LEVES,PER
7810,NÃO PROFISSIONAL,MISC
7810,ANTES DO PRAZO,MISC
7811,COMPREI,LOC
7811,FIQUEI CONTENTE,MISC
7811,ENTREGA,ORG
7811,PRAZO PARABENS,MISC
7812,COMPREI,ORG
7812,E AGORA ELE,MISC
7812,MAIS,ORG
7812,SENDO,ORG
7813,TUDO,ORG
7813,PENA,MISC
7814,Uau!,MISC
7814,Motor Chevrolet Performance,MISC
7814,Completo 720hp Deluxe,MISC
7814,Chevrolet,ORG
7824,Comprei,PER
7826,Gostei,LOC
7826,Tamanho,PER
7828,Adorei,PER
7828,Fiel,LOC
7830,Motorola,ORG
7831,Gostei,LOC
7834,ROLETADO,PER
7834,ESFERAS,MISC
7835,Pendrive 16gb da Sandisk,MISC
7835,Recomendo!,MISC
7836,Gostei,PER
7836,Acho,PER
7837,Estarei,PER
7838,Tenh,PER
7844,Internet,MISC
7845,Entregá,PER
7849,Indicarei,LOC
7852,Adquiri,LOC
7852,hj vejo,LOC
7854,Gostei,LOC
7854,Vocês,LOC
7857,Ótima,PER
7858,Amaricana,LOC
7862,Cte de Curitiba,LOC
7864,Minha sobrinha neta,PER
7865,Samsung,ORG
7865,bluetooth,MISC
7866,Americanas,LOC
7867,Sac da Americanas.com,MISC
7867,Descartável,LOC
7867,boneca,ORG
7869,Gostei,LOC
7870,Quero,MISC
7870,Lei,MISC
7870,Americanas,LOC
7870,Americanas,LOC
7870,Vocês,LOC
7870,Relacionamento,LOC
7870,Cliente,LOC
7870,Aguardo,LOC
7871,Uno,LOC
7873,Usei,PER
7873,Funcionou,PER
7873,Tenho,PER
7876,Realizei,PER
7877,Bom,LOC
7878,Scanner,PER
7879,Usuário Iphone,MISC
7879,Iphone,MISC
7879,IOS,ORG
7879,Waze,PER
7879,IOS11,MISC
7879,Pionner,ORG
7880,Util,PER
7881,Utildade,LOC
7881,Aparêlho Cebola Outback,PER
7881,Aparêlho,LOC
7882,Utilizei,LOC
7883,VALE,LOC
7883,PENA,MISC
7883,PRODUTO,ORG
7883,É BOM E CHEGOU ANTES,MISC
7883,PRAZO,ORG
7883,RECOMENDO,MISC
7884,VALIDADE,LOC
7885,VALOR FRETE,MISC
7886,VCS,PER
7886,RECEBI,MISC
7886,PRODUTO,ORG
7886,E TÃO POUCO UMA SATISFAÇÃO,MISC
7886,CARO,ORG
7886,VOU,ORG
7887,VEIO,MISC
7887,DEFEITO,MISC
7887,DIA EU NÃO TENHO,MISC
7887,PRODUTO VEIO,MISC
7887,DEFEITO,MISC
7887,DELE TEM UMA FAIXA,MISC
7887,PIXO,MISC
7887,MOTIVO,MISC
7887,AVALIA,ORG
7888,VEIO,MISC
7888,DEFEITO,MISC
7888,PESSOAL,ORG
7888,FAVOR NAO,MISC
7888,TAQUEI,ORG
7888,FONE NA PAREDE SO DE RAIVA,MISC
7888,VAI PERDER,MISC
7888,MAIS,ORG
7888,PARABENS,LOC
7888,INUTILIZAVEL,ORG
7889,DESMONTADO,MISC
7889,FALTANDO PEÇA,ORG
7889,QUANDO,ORG
7889,DESMONTADO,MISC
7889,AVISAR,MISC
7889,AÍ COMPRAMOS,MISC
7889,LEVEI,ORG
7889,MONTAR,MISC
7889,NÃO CONSEGUI.....,MISC
7889,PEÇA,ORG
7889,ACHEI,MISC
7889,COMÉRCIO,ORG
7889,FINALMENTE MONTEI,MISC
7889,EU NÃO QUERO MONTAR NADA,MISC
7889,MÓVEIS,MISC
7889,NÃO IMPORTA,ORG
7889,ENTREGAR MONTADO,MISC
7889,MANDAR,ORG
7889,MONTAR,MISC
7889,NÃO TEM,ORG
7889,PAGAR,ORG
7889,ISSO NÃO,MISC
7890,PERFEITO,MISC
7890,Comprei,LOC
7890,Amei,PER
7891,VEIO FALTANDO,PER
7891,Efetuei,PER
7891,Nex Gard,PER
7891,PROCON,LOC
7892,VEIO FALTANDO,PER
7892,ESPELHO,MISC
7892,Americanas.com,ORG
7893,MODELO ERRADO DE CAPA,MISC
7893,Péssimo,ORG
7894,TROCADO,MISC
7894,PRODUTO VEIO,MISC
7894,A NOTA FISCAL COMPATÍVEL,MISC
7894,O PRODUTO,MISC
7894,VEIO,MISC
7894,ISSO,MISC
7894,NÃO RECLAMEI,MISC
7894,QUEM PRECISA,MISC
7894,DEVE,MISC
7894,DEVE,MISC
7895,VENDA EXCLUSIVA,MISC
7895,SALÃO DE BELEZA,MISC
7895,Aneethun,LOC
7895,Site da Marca,MISC
7896,VENDEDOR,ORG
7896,NÃO INDICO,ORG
7897,VENTILADOR DE PÉSSIMA QUALIDADE,PER
7897,Ventilador Coluna Merga Turbo,PER
7897,SIX Brtitânia,LOC
7897,Britânia,LOC
7898,VENTILADOR,LOC
7899,VINHO SEM ÁLCOOL,ORG
7899,BOA QUALIDADE!,MISC
7899,QUEM NÃO TOLERA ÁLCOOL É UMA BOA PEDIDA,MISC
7899,NÃO,ORG
7899,ÁLCOOL,ORG
7899,DEVE,ORG
7899,PEQUENA,MISC
7899,PROPRIEDADES,MISC
7899,PORQUE CUSTA UM POUCO CARO,MISC
7899,ÁLCOOL,ORG
7899,RECOMENDO SIM,MISC
7899,QUEM NÃO GOSTA DE ÁLCOOL,MISC
7899,MELHOR,ORG
7899,A PROPRIEDADE DO MEIO SECO,MISC
7899,MELHOR,ORG
7900,VOCE,ORG
7900,INTERNET,MISC
7900,FUNCIONAR,MISC
7900,O PESSOAL DA SAMSUNG,MISC
7900,ELES TIRAM,MISC
7900,RETA,ORG
7900,TELEVISÃO DE IMAGEM PODE ATÉ SER MUITO BOA,MISC
7900,MAIS,ORG
7900,K VOCE PRECISA,MISC
7900,INTERNET,MISC
7900,MEGAS,MISC
7900,PORTANTO ESTOU FRUSTRADO,MISC
7900,FORNECE,ORG
7900,VELOCIDADE,MISC
7900,VELOCIDADE,MISC
7900,MEGAS,MISC
7901,VOLTAGEM,ORG
7902,Vagabundo!,MISC
7904,Vale,LOC
7905,Vale,LOC
7906,Vale,LOC
7906,Adorei,PER
7907,Vale,LOC
7907,Gostei,LOC
7908,Vale,LOC
7908,Minha,PER
7909,Vale,LOC
7909,Valeu,LOC
7910,Vale,LOC
7911,Vale,LOC
7911,Asus,MISC
7911,micro SD,ORG
7912,Vale,LOC
7913,Vale,LOC
7913,Android,MISC
7914,Vale,LOC
7915,Vale,LOC
7916,Vale,LOC
7916,Recomendo,ORG
7916,Obrigada!!,MISC
7917,Vale,LOC
7918,Vale,LOC
7919,Vale,LOC
7920,Vale,LOC
7920,Carrinho,PER
7920,entrega:25/04/18 Data,LOC
7921,Vale,LOC
7922,Vale,LOC
7923,Vale,LOC
7923,Vale,LOC
7924,Vale,LOC
7924,Acredito,PER
7925,Vale,LOC
7925,Pochete,LOC
7926,Vale,LOC
7927,Vale,LOC
7928,Vale,LOC
7928,google,ORG
7929,Vale,LOC
7930,Vale,LOC
7930,custo beneficio,PER
7931,Estiloso,LOC
7931,Confortavel,LOC
7932,Valeu,LOC
7932,Parabéns,PER
7933,RI7636,MISC
7933,Americanas,LOC
7934,Valor,LOC
7935,Valor,LOC
7936,Valor,PER
7936,caro!vc,LOC
7936,absurdo!já,PER
7936,Americanas,LOC
7937,Valor,PER
7938,Valor,PER
7938,Natal,MISC
7939,Vantagem,PER
7939,moro,PER
7941,Vassoura Nova Varre Bem,MISC
7941,Consul,MISC
7941,Eletrolux,PER
7942,Vassoura,LOC
7943,Vassoura,LOC
7943,Custo,PER
7943,ggg g g g g g g g g g g,MISC
7944,Vaza,PER
7946,Vazão,LOC
7946,XXI,MISC
7946,RECOMENDO,MISC
7947,Nao,MISC
7948,Magic Control,MISC
7948,ReclameAqui,LOC
7948,SmartTV,MISC
7949,Magic Control,MISC
7949,Magic Control,MISC
7949,WebOS,MISC
7949,Magic,MISC
7950,Cristaleira,LOC
7951,Defeito,PER
7953,Comprei,LOC
7953,Devolvi,PER
7953,pedi,ORG
7960,Bla,PER
7963,Quero,MISC
7965,Quero,PER
7974,Comprei,PER
7975,Comprei,LOC
7975,Nadelli,PER
7980,I. Não,PER
7980,Procon,MISC
7981,Indiguinado,LOC
7982,tomada tá Aqui,MISC
7983,Comprei,LOC
7984,Andis,MISC
7989,Veio,MISC
7990,Mesa,LOC
7991,TV 4K,MISC
7991,USB,MISC
7991,HDDs,MISC
7992,Celular,LOC
7992,Motorola,ORG
7993,Venda,LOC
7993,Fiz,PER
7995,Vendedor,PER
7996,Vendedor,PER
7996,Comprei,LOC
7996,Azevedo Tintas,PER
7997,Vendem,LOC
7999,Ventila,LOC
8000,Ventilador,LOC
8001,Ventilador Inox Britânia Turbo,PER
8001,Bonito,LOC
8001,Britânia,LOC
8002,Ventilador,LOC
8003,Ventilador,LOC
8004,Ventilador,LOC
8005,Ventilador,LOC
8006,Ventilador,LOC
8007,Versatilidade!,PER
8009,Vim,PER
8009,Thalyse,LOC
8009,Deixei,PER
8010,Viseira,LOC
8011,Visor,PER
8012,Olá,PER
8013,Borracha,PER
8013,Fim de Ano,MISC
8015,Vitamina,LOC
8015,Poderíamos,PER
8016,Voces,PER
8016,AMERICANAS,ORG
8016,AMERICANAS,ORG
8016,RUIM!!!,MISC
8017,Voltagem,LOC
8018,Voltagem,PER
8018,Voltagem,PER
8019,Minha Tv,PER
8020,Acho,PER
8021,Valor do frete,MISC
8023,Walter,PER
8023,Gostei,LOC
8023,parabéns!!,MISC
8024,Johnnie Walker,PER
8025,Wi-Fi,MISC
8025,Fácil,PER
8025,Recomendo,LOC
8026,Windows 10 Home 32 64,MISC
8026,Recomendo,LOC
8026,Fácil,PER
8027,Windows 10,MISC
8027,Recebimento,ORG
8027,PEN DRIVE,MISC
8028,Windows,MISC
8028,Asus,PER
8029,Wow!,MISC
8029,Gostei,LOC
8029,IDC,ORG
8029,Ásia,LOC
8031,Z2 FORCE,PER
8031,COMPREI,MISC
8031,CHEGOU,ORG
8031,JA LANÇARAM OUTRO,MISC
8031,JA CAIU,MISC
8031,COMPREI,ORG
8031,ATÉ AGORA,ORG
8031,RECEBI NADA,MISC
8031,INCOMPETÊNCIA,MISC
8031,DE SITE!,MISC
8031,PUBLICADO,MISC
8031,ISSO SÓ SERVE,MISC
8031,BOAS NÉ,ORG
8032,ZERO PELO!!!!,MISC
8033,Zenfone,MISC
8034,Zero,PER
8035,Zero,PER
8035,Absurdo,PER
8036,Zero,PER
8036,Quero,LOC
8036,Anatel Muito,MISC
8036,Vocês,LOC
8036,ZERO,MISC
8037,Zero,PER
