doc_id,pattern,n_matches,sentiment_label,category_lv1_clean,brand_clean
8250,qualidade_produto,2,misto,Eletrodomésticos,consul
8250,preco_valor,2,misto,Eletrodomésticos,consul
8251,qualidade_produto,2,misto,Utilidades Domésticas,não informado
8251,preco_valor,2,misto,Utilidades Domésticas,não informado
8252,qualidade_produto,2,misto,Celulares e Smartphones,não informado
8252,preco_valor,2,misto,Celulares e Smartphones,não informado
8253,entrega_logistica,2,misto,Automotivo,positron
8253,qualidade_produto,3,misto,Automotivo,positron
8254,qualidade_produto,1,positivo,Informática,não informado
8255,qualidade_produto,3,positivo,Utilidades Domésticas,não informado
8255,preco_valor,2,positivo,Utilidades Domésticas,não informado
8256,qualidade_produto,2,positivo,Relógios,não informado
8256,preco_valor,2,positivo,Relógios,não informado
8257,qualidade_produto,2,positivo,Automotivo,carrhel
8257,preco_valor,1,positivo,Automotivo,carrhel
8258,entrega_logistica,1,positivo,Informática,não informado
8258,defeito_funcionamento,1,positivo,Informática,não informado
8258,qualidade_produto,2,positivo,Informática,não informado
8258,preco_valor,1,positivo,Informática,não informado
8259,qualidade_produto,2,positivo,Celulares e Smartphones,motorola
8260,qualidade_produto,1,positivo,Bebês,cosco
8261,qualidade_produto,1,positivo,"Cama, Mesa e Banho",não informado
8262,qualidade_produto,2,misto,Livros Importados,não informado
8263,qualidade_produto,2,positivo,Móveis,não informado
8264,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
8265,entrega_logistica,2,positivo,Utilidades Domésticas,não informado
8265,qualidade_produto,1,positivo,Utilidades Domésticas,não informado
8266,qualidade_produto,3,positivo,Esporte e Lazer,csr
8267,defeito_funcionamento,1,misto,Eletroportáteis,não informado
8267,qualidade_produto,1,misto,Eletroportáteis,não informado
8268,qualidade_produto,2,positivo,Malas e Acessórios,não informado
8269,entrega_logistica,1,positivo,Informática e Acessórios,epson
8269,qualidade_produto,3,positivo,Informática e Acessórios,epson
8270,qualidade_produto,3,positivo,Casa e Construção,não informado
8271,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
8271,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
8272,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
8273,qualidade_produto,2,positivo,"Cama, Mesa e Banho",não informado
8273,preco_valor,1,positivo,"Cama, Mesa e Banho",não informado
8274,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
8275,qualidade_produto,3,misto,Beleza e Perfumaria,não informado
8276,entrega_logistica,1,positivo,Brinquedos,intex
8276,defeito_funcionamento,1,positivo,Brinquedos,intex
8276,qualidade_produto,1,positivo,Brinquedos,intex
8277,qualidade_produto,1,misto,"Cama, Mesa e Banho",santista
8277,preco_valor,1,misto,"Cama, Mesa e Banho",santista
8278,qualidade_produto,1,misto,Brinquedos,não informado
8279,qualidade_produto,2,positivo,Decoração,não informado
8280,qualidade_produto,1,misto,Brinquedos,mattel
8280,anuncio_descricao,1,misto,Brinquedos,mattel
8281,qualidade_produto,2,misto,Eletroportáteis,polar
8282,defeito_funcionamento,1,misto,Celulares e Smartphones,motorola
8282,qualidade_produto,3,misto,Celulares e Smartphones,motorola
8283,entrega_logistica,4,misto,Utilidades Domésticas,não informado
8283,qualidade_produto,2,misto,Utilidades Domésticas,não informado
8284,qualidade_produto,2,misto,Beleza e Perfumaria,não informado
8285,entrega_logistica,1,positivo,Casa e Construção,midea
8285,qualidade_produto,2,positivo,Casa e Construção,midea
8286,qualidade_produto,1,positivo,Móveis,não informado
8287,qualidade_produto,2,misto,Automotivo,não informado
8288,qualidade_produto,2,positivo,TV e Home Theater,não informado
8289,qualidade_produto,2,misto,Utilidades Domésticas,tramontina
8290,defeito_funcionamento,1,positivo,Decoração,kapos
8290,qualidade_produto,2,positivo,Decoração,kapos
8291,qualidade_produto,2,positivo,Informática,não informado
8291,anuncio_descricao,1,positivo,Informática,não informado
8292,entrega_logistica,3,positivo,Móveis,ortobom
8292,qualidade_produto,2,positivo,Móveis,ortobom
8293,qualidade_produto,2,misto,Utilidades Domésticas,não informado
8294,qualidade_produto,2,misto,"Agro, Indústria e Comércio",não informado
8295,qualidade_produto,2,positivo,"Cama, Mesa e Banho",não informado
8296,qualidade_produto,1,positivo,Eletroportáteis,philco
8297,qualidade_produto,1,positivo,Esporte e Lazer,não informado
8298,qualidade_produto,2,misto,Eletroportáteis,britania
8299,qualidade_produto,2,positivo,Automotivo,não informado
8299,anuncio_descricao,1,positivo,Automotivo,não informado
8300,qualidade_produto,4,positivo,"Agro, Indústria e Comércio",intech machine
8300,preco_valor,1,positivo,"Agro, Indústria e Comércio",intech machine
8301,qualidade_produto,3,misto,Utilidades Domésticas,tramontina
8301,preco_valor,1,misto,Utilidades Domésticas,tramontina
8302,qualidade_produto,2,positivo,Eletroportáteis,não informado
8303,entrega_logistica,1,positivo,Celulares e Smartphones,lg
8303,qualidade_produto,2,positivo,Celulares e Smartphones,lg
8303,preco_valor,1,positivo,Celulares e Smartphones,lg
8304,entrega_logistica,1,misto,Informática e Acessórios,não informado
8304,qualidade_produto,3,misto,Informática e Acessórios,não informado
8304,preco_valor,1,misto,Informática e Acessórios,não informado
8305,qualidade_produto,2,misto,Áudio,não informado
8305,preco_valor,1,misto,Áudio,não informado
8306,qualidade_produto,1,misto,Eletroportáteis,não informado
8307,qualidade_produto,6,positivo,Celulares e Smartphones,não informado
8308,entrega_logistica,1,positivo,Beleza e Perfumaria,taiff
8308,qualidade_produto,2,positivo,Beleza e Perfumaria,taiff
8309,entrega_logistica,1,positivo,Informática e Acessórios,não informado
8309,qualidade_produto,2,positivo,Informática e Acessórios,não informado
8309,preco_valor,1,positivo,Informática e Acessórios,não informado
8310,qualidade_produto,1,misto,Celulares e Smartphones,samsung
8311,defeito_funcionamento,1,positivo,Informática e Acessórios,não informado
8311,qualidade_produto,2,positivo,Informática e Acessórios,não informado
8312,defeito_funcionamento,1,misto,Relógios,mormaii
8312,qualidade_produto,3,misto,Relógios,mormaii
8313,qualidade_produto,2,positivo,Saúde,não informado
8314,qualidade_produto,2,positivo,Informática,não informado
8315,qualidade_produto,3,positivo,Eletroportáteis,não informado
8315,preco_valor,1,positivo,Eletroportáteis,não informado
8316,qualidade_produto,2,misto,Pet Shop,não informado
8317,qualidade_produto,3,misto,Celulares e Smartphones,não informado
8317,preco_valor,1,misto,Celulares e Smartphones,não informado
8318,qualidade_produto,2,positivo,Moda,não informado
8321,defeito_funcionamento,1,misto,Móveis,linea brasil
8321,qualidade_produto,3,misto,Móveis,linea brasil
8322,qualidade_produto,1,misto,Eletroportáteis,philco
8323,qualidade_produto,1,misto,Eletroportáteis,não informado
8323,preco_valor,1,misto,Eletroportáteis,não informado
8324,defeito_funcionamento,1,misto,Eletroportáteis,black & decker
8330,entrega_logistica,3,negativo,Relógios,não informado
8331,entrega_logistica,1,positivo,Móveis,não informado
8331,qualidade_produto,1,positivo,Móveis,não informado
8333,entrega_logistica,1,negativo,Eletroportáteis,cadence
8334,qualidade_produto,2,negativo,Eletroportáteis,cadence
8334,preco_valor,1,negativo,Eletroportáteis,cadence
8334,anuncio_descricao,1,negativo,Eletroportáteis,cadence
8335,qualidade_produto,4,misto,Celulares e Smartphones,não informado
8336,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
8336,preco_valor,1,positivo,Celulares e Smartphones,não informado
8337,entrega_logistica,2,misto,Informática e Acessórios,não informado
8337,defeito_funcionamento,1,misto,Informática e Acessórios,não informado
8338,defeito_funcionamento,1,negativo,Informática,não informado
8339,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
8339,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
8340,entrega_logistica,2,positivo,Celulares e Smartphones,asus
8340,qualidade_produto,1,positivo,Celulares e Smartphones,asus
8341,defeito_funcionamento,3,negativo,Celulares e Smartphones,samsung
8342,defeito_funcionamento,4,negativo,Celulares e Smartphones,não informado
8343,qualidade_produto,1,negativo,Celulares e Smartphones,não informado
8344,defeito_funcionamento,1,negativo,Celulares e Smartphones,lg
8345,defeito_funcionamento,1,negativo,Celulares e Smartphones,não informado
8345,preco_valor,1,negativo,Celulares e Smartphones,não informado
8345,anuncio_descricao,1,negativo,Celulares e Smartphones,não informado
8346,defeito_funcionamento,3,negativo,Celulares e Smartphones,samsung
8347,defeito_funcionamento,1,negativo,Beleza e Perfumaria,não informado
8347,atendimento_suporte,1,negativo,Beleza e Perfumaria,não informado
8349,anuncio_descricao,1,negativo,Celulares e Smartphones,não informado
8350,entrega_logistica,1,misto,Esporte e Lazer,não informado
8351,entrega_logistica,3,positivo,Ar-condicionado e Aquecedores,não informado
8351,qualidade_produto,1,positivo,Ar-condicionado e Aquecedores,não informado
8352,entrega_logistica,1,negativo,Utilidades Domésticas,rochedo
8353,entrega_logistica,2,negativo,Móveis,não informado
8354,entrega_logistica,2,misto,Celulares e Smartphones,não informado
8355,entrega_logistica,2,positivo,Informática,não informado
8356,entrega_logistica,3,positivo,Utilidades Domésticas,não informado
8357,entrega_logistica,1,misto,Beleza e Perfumaria,joop!
8357,qualidade_produto,1,misto,Beleza e Perfumaria,joop!
8361,entrega_logistica,1,negativo,Brinquedos,não informado
8361,defeito_funcionamento,2,negativo,Brinquedos,não informado
8362,entrega_logistica,2,negativo,Celulares e Smartphones,não informado
8365,qualidade_produto,4,positivo,Móveis,não informado
8367,entrega_logistica,3,negativo,Celulares e Smartphones,não informado
8368,entrega_logistica,1,negativo,Ferramentas e Jardim,não informado
8368,atendimento_suporte,1,negativo,Ferramentas e Jardim,não informado
8369,entrega_logistica,1,negativo,Automotivo,não informado
8369,qualidade_produto,1,negativo,Automotivo,não informado
8370,atendimento_suporte,1,negativo,Móveis,santos andira
8371,entrega_logistica,2,neutro,Móveis,multimoveis
8372,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
8374,entrega_logistica,2,negativo,Móveis,não informado
8374,preco_valor,1,negativo,Móveis,não informado
8375,entrega_logistica,2,positivo,Casa e Construção,não informado
8375,qualidade_produto,1,positivo,Casa e Construção,não informado
8376,defeito_funcionamento,3,negativo,Eletroportáteis,cadence
8376,qualidade_produto,3,negativo,Eletroportáteis,cadence
8376,atendimento_suporte,1,negativo,Eletroportáteis,cadence
8377,entrega_logistica,1,negativo,"Cama, Mesa e Banho",não informado
8377,qualidade_produto,1,negativo,"Cama, Mesa e Banho",não informado
8377,atendimento_suporte,1,negativo,"Cama, Mesa e Banho",não informado
8378,entrega_logistica,3,negativo,Automotivo,não informado
8379,entrega_logistica,1,negativo,Brinquedos,não informado
8379,atendimento_suporte,1,negativo,Brinquedos,não informado
8381,defeito_funcionamento,1,negativo,Relógios,orient
8381,anuncio_descricao,3,negativo,Relógios,orient
8383,entrega_logistica,2,negativo,Beleza e Perfumaria,não informado
8383,atendimento_suporte,1,negativo,Beleza e Perfumaria,não informado
8384,atendimento_suporte,1,negativo,Eletroportáteis,não informado
8385,atendimento_suporte,1,misto,Celulares e Smartphones,não informado
8385,anuncio_descricao,1,misto,Celulares e Smartphones,não informado
8386,defeito_funcionamento,1,negativo,Informática e Acessórios,não informado
8386,preco_valor,1,negativo,Informática e Acessórios,não informado
8387,entrega_logistica,2,negativo,Beleza e Perfumaria,jacques bogart
8388,preco_valor,1,negativo,Celulares e Smartphones,lg
8389,atendimento_suporte,1,negativo,Informática,não informado
8390,defeito_funcionamento,1,positivo,Áudio,não informado
8390,preco_valor,1,positivo,Áudio,não informado
8391,defeito_funcionamento,2,positivo,Games,não informado
8391,qualidade_produto,4,positivo,Games,não informado
8392,qualidade_produto,2,positivo,TV e Home Theater,não informado
8393,anuncio_descricao,2,negativo,Casa e Construção,não informado
8395,entrega_logistica,1,negativo,Suplementos e Vitaminas,não informado
8396,entrega_logistica,1,positivo,Casa e Construção,não informado
8396,qualidade_produto,2,positivo,Casa e Construção,não informado
8396,anuncio_descricao,1,positivo,Casa e Construção,não informado
8397,defeito_funcionamento,1,positivo,Casa e Construção,não informado
8397,qualidade_produto,1,positivo,Casa e Construção,não informado
8399,entrega_logistica,2,positivo,Celulares e Smartphones,motorola
8399,qualidade_produto,1,positivo,Celulares e Smartphones,motorola
8399,preco_valor,2,positivo,Celulares e Smartphones,motorola
8400,qualidade_produto,2,positivo,Moda,não informado
8400,preco_valor,2,positivo,Moda,não informado
8401,qualidade_produto,1,positivo,Relógios,não informado
8401,preco_valor,1,positivo,Relógios,não informado
8402,entrega_logistica,4,negativo,Eletroportáteis,electrolux
8403,entrega_logistica,1,negativo,Livros,não informado
8403,anuncio_descricao,1,negativo,Livros,não informado
8404,entrega_logistica,2,negativo,Livros,não informado
8405,entrega_logistica,4,negativo,Saúde,não informado
8406,anuncio_descricao,2,negativo,Vestuário Esportivo,não informado
8408,anuncio_descricao,1,negativo,Decoração,não informado
8409,entrega_logistica,1,misto,Esporte e Lazer,não informado
8409,defeito_funcionamento,1,misto,Esporte e Lazer,não informado
8409,qualidade_produto,1,misto,Esporte e Lazer,não informado
8411,defeito_funcionamento,1,negativo,Utilidades Domésticas,não informado
8411,qualidade_produto,1,negativo,Utilidades Domésticas,não informado
8412,qualidade_produto,2,misto,Moda,adriane galisteu
8413,qualidade_produto,2,misto,Moda,beira rio
8414,entrega_logistica,3,negativo,Celulares e Smartphones,não informado
8415,entrega_logistica,2,negativo,Móveis,não informado
8416,entrega_logistica,5,negativo,Eletroportáteis,não informado
8416,qualidade_produto,2,negativo,Eletroportáteis,não informado
8417,entrega_logistica,4,negativo,Linha Industrial,não informado
8418,entrega_logistica,6,negativo,Informática e Acessórios,não informado
8419,entrega_logistica,5,negativo,Áudio,não informado
8420,entrega_logistica,3,negativo,Esporte e Lazer,não informado
8421,entrega_logistica,5,negativo,TV e Home Theater,não informado
8421,atendimento_suporte,1,negativo,TV e Home Theater,não informado
8422,entrega_logistica,4,negativo,Alimentos e Bebidas,não informado
8423,defeito_funcionamento,2,negativo,Celulares e Smartphones,não informado
8423,preco_valor,1,negativo,Celulares e Smartphones,não informado
8424,qualidade_produto,1,negativo,"Cama, Mesa e Banho",não informado
8425,qualidade_produto,2,negativo,Utilidades Domésticas,não informado
8426,defeito_funcionamento,1,negativo,Utilidades Domésticas,não informado
8427,qualidade_produto,1,negativo,Ar-condicionado e Aquecedores,não informado
8428,atendimento_suporte,1,negativo,Móveis,não informado
8428,anuncio_descricao,1,negativo,Móveis,não informado
8429,anuncio_descricao,2,negativo,Áudio,não informado
8432,preco_valor,1,negativo,Beleza e Perfumaria,não informado
8434,entrega_logistica,1,misto,Beleza e Perfumaria,não informado
8434,qualidade_produto,1,misto,Beleza e Perfumaria,não informado
8434,preco_valor,1,misto,Beleza e Perfumaria,não informado
8434,atendimento_suporte,1,misto,Beleza e Perfumaria,não informado
8436,defeito_funcionamento,1,negativo,Celulares e Smartphones,não informado
8436,preco_valor,1,negativo,Celulares e Smartphones,não informado
8437,qualidade_produto,2,neutro,Câmeras e Filmadoras,não informado
8438,entrega_logistica,1,negativo,Saúde,não informado
8440,entrega_logistica,1,misto,Suplementos e Vitaminas,não informado
8442,qualidade_produto,4,negativo,Esporte e Lazer,não informado
8442,preco_valor,1,negativo,Esporte e Lazer,não informado
8443,qualidade_produto,1,neutro,Livros,não informado
8448,entrega_logistica,2,negativo,Automotivo,não informado
8449,qualidade_produto,1,neutro,Automotivo,não informado
8449,preco_valor,1,neutro,Automotivo,não informado
8449,anuncio_descricao,2,neutro,Automotivo,não informado
8455,entrega_logistica,1,neutro,Alimentos e Bebidas,não informado
8459,anuncio_descricao,1,neutro,Móveis,não informado
8461,qualidade_produto,1,neutro,Móveis,não informado
8461,atendimento_suporte,1,neutro,Móveis,não informado
8462,qualidade_produto,1,neutro,Utilidades Domésticas,não informado
8462,anuncio_descricao,1,neutro,Utilidades Domésticas,não informado
8464,entrega_logistica,1,neutro,Relógios,casio
8464,anuncio_descricao,2,neutro,Relógios,casio
8467,defeito_funcionamento,1,neutro,TV e Home Theater,não informado
8468,atendimento_suporte,1,neutro,Informática,não informado
8469,defeito_funcionamento,2,misto,Relógios,não informado
8469,qualidade_produto,1,misto,Relógios,não informado
8471,defeito_funcionamento,1,neutro,TV e Home Theater,não informado
8472,defeito_funcionamento,1,misto,Celulares e Smartphones,não informado
8472,qualidade_produto,1,misto,Celulares e Smartphones,não informado
8473,qualidade_produto,1,misto,Celulares e Smartphones,não informado
8476,preco_valor,1,negativo,Eletroportáteis,não informado
8477,defeito_funcionamento,1,negativo,Informática e Acessórios,não informado
8478,entrega_logistica,1,misto,Eletroportáteis,electrolux
8478,defeito_funcionamento,1,misto,Eletroportáteis,electrolux
8479,entrega_logistica,2,negativo,Eletrodomésticos,não informado
8479,atendimento_suporte,3,negativo,Eletrodomésticos,não informado
8480,qualidade_produto,1,positivo,Automotivo,não informado
8481,entrega_logistica,3,positivo,Livros,não informado
8481,qualidade_produto,1,positivo,Livros,não informado
8482,entrega_logistica,4,negativo,TV e Home Theater,não informado
8483,entrega_logistica,3,negativo,Ar-condicionado e Aquecedores,não informado
8484,entrega_logistica,2,negativo,Celulares e Smartphones,samsung
8484,anuncio_descricao,1,negativo,Celulares e Smartphones,samsung
8485,entrega_logistica,3,negativo,Celulares e Smartphones,não informado
8486,entrega_logistica,2,misto,TV e Home Theater,philco
8487,entrega_logistica,2,positivo,TV e Home Theater,não informado
8487,qualidade_produto,1,positivo,TV e Home Theater,não informado
8487,atendimento_suporte,1,positivo,TV e Home Theater,não informado
8488,entrega_logistica,3,positivo,Bebês,não informado
8488,qualidade_produto,1,positivo,Bebês,não informado
8492,defeito_funcionamento,1,negativo,Áudio,não informado
8492,anuncio_descricao,5,negativo,Áudio,não informado
8493,entrega_logistica,1,negativo,Celulares e Smartphones,não informado
8493,atendimento_suporte,1,negativo,Celulares e Smartphones,não informado
8494,qualidade_produto,1,negativo,Beleza e Perfumaria,não informado
8497,defeito_funcionamento,2,negativo,Informática e Acessórios,não informado
8499,preco_valor,2,negativo,Malas e Acessórios,não informado
8500,atendimento_suporte,1,positivo,Brinquedos,não informado
8501,qualidade_produto,1,positivo,Eletroportáteis,não informado
8503,entrega_logistica,1,positivo,Celulares e Smartphones,lg
8503,qualidade_produto,1,positivo,Celulares e Smartphones,lg
8503,preco_valor,1,positivo,Celulares e Smartphones,lg
8505,entrega_logistica,2,positivo,Instrumentos Musicais,não informado
8505,qualidade_produto,1,positivo,Instrumentos Musicais,não informado
8506,qualidade_produto,1,positivo,Eletroportáteis,britania
8507,entrega_logistica,1,misto,Games,sony
8507,qualidade_produto,1,misto,Games,sony
8508,entrega_logistica,1,misto,Informática e Acessórios,não informado
8508,defeito_funcionamento,1,misto,Informática e Acessórios,não informado
8508,qualidade_produto,1,misto,Informática e Acessórios,não informado
8509,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
8510,entrega_logistica,1,positivo,Brinquedos,não informado
8510,qualidade_produto,1,positivo,Brinquedos,não informado
8511,qualidade_produto,1,positivo,Informática,dell
8511,preco_valor,1,positivo,Informática,dell
8512,entrega_logistica,1,positivo,Beleza e Perfumaria,maybelline
8512,qualidade_produto,3,positivo,Beleza e Perfumaria,maybelline
8512,anuncio_descricao,1,positivo,Beleza e Perfumaria,maybelline
8513,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
8514,entrega_logistica,2,positivo,Saúde,não informado
8514,qualidade_produto,3,positivo,Saúde,não informado
8514,preco_valor,1,positivo,Saúde,não informado
8515,qualidade_produto,4,positivo,Beleza e Perfumaria,não informado
8516,defeito_funcionamento,1,misto,Games,não informado
8516,qualidade_produto,2,misto,Games,não informado
8517,entrega_logistica,3,positivo,Games,não informado
8517,qualidade_produto,1,positivo,Games,não informado
8518,entrega_logistica,2,positivo,Automotivo,não informado
8518,qualidade_produto,1,positivo,Automotivo,não informado
8519,entrega_logistica,2,positivo,Eletrodomésticos,lg
8519,qualidade_produto,1,positivo,Eletrodomésticos,lg
8520,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
8521,entrega_logistica,1,positivo,"Cama, Mesa e Banho",não informado
8521,qualidade_produto,2,positivo,"Cama, Mesa e Banho",não informado
8522,defeito_funcionamento,1,positivo,Eletroportáteis,electrolux
8522,qualidade_produto,2,positivo,Eletroportáteis,electrolux
8523,qualidade_produto,2,positivo,Beleza e Perfumaria,philco
8523,preco_valor,1,positivo,Beleza e Perfumaria,philco
8524,qualidade_produto,1,positivo,Eletroportáteis,philco
8524,preco_valor,1,positivo,Eletroportáteis,philco
8525,entrega_logistica,2,positivo,Games,2k games
8525,qualidade_produto,1,positivo,Games,2k games
8526,qualidade_produto,2,misto,Eletroportáteis,philco
8527,entrega_logistica,1,positivo,Celulares e Smartphones,motorola
8527,qualidade_produto,2,positivo,Celulares e Smartphones,motorola
8528,qualidade_produto,1,positivo,Games,não informado
8529,qualidade_produto,2,positivo,Instrumentos Musicais,não informado
8530,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
8530,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
8531,qualidade_produto,3,misto,Casa e Construção,midea
8531,preco_valor,2,misto,Casa e Construção,midea
8532,qualidade_produto,2,positivo,Utilidades Domésticas,rochedo
8533,entrega_logistica,1,positivo,Beleza e Perfumaria,gabriela sabatini
8533,qualidade_produto,1,positivo,Beleza e Perfumaria,gabriela sabatini
8534,qualidade_produto,2,positivo,Utilidades Domésticas,não informado
8535,entrega_logistica,2,positivo,Bebês,não informado
8535,qualidade_produto,1,positivo,Bebês,não informado
8536,entrega_logistica,1,positivo,Beleza e Perfumaria,não informado
8536,qualidade_produto,3,positivo,Beleza e Perfumaria,não informado
8537,qualidade_produto,1,positivo,Beleza e Perfumaria,bio-oil
8537,anuncio_descricao,1,positivo,Beleza e Perfumaria,bio-oil
8538,entrega_logistica,2,positivo,Games,t2
8538,qualidade_produto,1,positivo,Games,t2
8539,entrega_logistica,2,positivo,Beleza e Perfumaria,mondial
8539,qualidade_produto,2,positivo,Beleza e Perfumaria,mondial
8539,preco_valor,1,positivo,Beleza e Perfumaria,mondial
8540,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
8541,qualidade_produto,2,positivo,Eletrodomésticos,não informado
8542,entrega_logistica,2,positivo,Utilidades Domésticas,não informado
8542,qualidade_produto,2,positivo,Utilidades Domésticas,não informado
8543,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
8543,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
8544,qualidade_produto,3,positivo,Beleza e Perfumaria,não informado
8545,qualidade_produto,2,positivo,Informática e Acessórios,não informado
8546,qualidade_produto,1,misto,Eletroportáteis,oster
8547,qualidade_produto,3,positivo,TV e Home Theater,toshiba
8548,qualidade_produto,2,positivo,Casa e Construção,não informado
8549,entrega_logistica,1,positivo,Livros,não informado
8549,qualidade_produto,2,positivo,Livros,não informado
8550,qualidade_produto,3,positivo,TV e Home Theater,não informado
8550,preco_valor,2,positivo,TV e Home Theater,não informado
8550,anuncio_descricao,1,positivo,TV e Home Theater,não informado
8551,qualidade_produto,2,positivo,Games,rockstar games
8551,preco_valor,1,positivo,Games,rockstar games
8552,qualidade_produto,1,positivo,Eletroportáteis,não informado
8554,entrega_logistica,2,positivo,Celulares e Smartphones,não informado
8554,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
8555,entrega_logistica,2,positivo,Games,não informado
8555,qualidade_produto,1,positivo,Games,não informado
8556,qualidade_produto,1,positivo,Eletrodomésticos,suggar
8561,defeito_funcionamento,1,negativo,Brinquedos,não informado
8561,qualidade_produto,2,negativo,Brinquedos,não informado
8562,entrega_logistica,5,negativo,"Cama, Mesa e Banho",sultan
8563,anuncio_descricao,1,negativo,Beleza e Perfumaria,não informado
8564,entrega_logistica,4,negativo,Câmeras e Filmadoras,não informado
8564,qualidade_produto,1,negativo,Câmeras e Filmadoras,não informado
8564,atendimento_suporte,1,negativo,Câmeras e Filmadoras,não informado
8566,anuncio_descricao,1,negativo,Decoração,não informado
8570,entrega_logistica,2,negativo,Bebês,não informado
8573,preco_valor,2,negativo,Utilidades Domésticas,não informado
8575,entrega_logistica,1,positivo,Livros,não informado
8576,preco_valor,1,negativo,Informática e Acessórios,não informado
8578,entrega_logistica,1,misto,Celulares e Smartphones,samsung
8578,qualidade_produto,2,misto,Celulares e Smartphones,samsung
8579,entrega_logistica,2,positivo,Informática e Acessórios,não informado
8579,defeito_funcionamento,1,positivo,Informática e Acessórios,não informado
8580,defeito_funcionamento,2,negativo,Áudio,não informado
8580,qualidade_produto,1,negativo,Áudio,não informado
8580,anuncio_descricao,2,negativo,Áudio,não informado
8581,entrega_logistica,1,negativo,Alimentos e Bebidas,não informado
8581,qualidade_produto,1,negativo,Alimentos e Bebidas,não informado
8582,entrega_logistica,1,positivo,Eletrodomésticos,não informado
8582,qualidade_produto,1,positivo,Eletrodomésticos,não informado
8584,qualidade_produto,1,negativo,Eletroportáteis,não informado
8585,entrega_logistica,2,misto,TV e Home Theater,philips
8586,anuncio_descricao,1,negativo,Saúde,não informado
8587,entrega_logistica,1,positivo,Instrumentos Musicais,não informado
8587,defeito_funcionamento,1,positivo,Instrumentos Musicais,não informado
8587,qualidade_produto,1,positivo,Instrumentos Musicais,não informado
8588,entrega_logistica,1,negativo,Celulares e Smartphones,lenovo
8588,preco_valor,1,negativo,Celulares e Smartphones,lenovo
8588,atendimento_suporte,2,negativo,Celulares e Smartphones,lenovo
8589,defeito_funcionamento,2,negativo,TV e Home Theater,não informado
8590,qualidade_produto,3,positivo,Utilidades Domésticas,não informado
8591,entrega_logistica,1,negativo,Beleza e Perfumaria,não informado
8594,defeito_funcionamento,1,negativo,"Agro, Indústria e Comércio",não informado
8594,anuncio_descricao,1,negativo,"Agro, Indústria e Comércio",não informado
8597,qualidade_produto,2,misto,Celulares e Smartphones,não informado
8597,preco_valor,1,misto,Celulares e Smartphones,não informado
8598,entrega_logistica,1,positivo,Eletroportáteis,mondial
8599,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
8602,qualidade_produto,1,positivo,Moda,broken rules
8603,qualidade_produto,4,positivo,Casa e Construção,intech machine
8605,entrega_logistica,2,misto,Celulares e Smartphones,samsung
8605,qualidade_produto,1,misto,Celulares e Smartphones,samsung
8606,entrega_logistica,2,positivo,Relógios,mondaine
8608,entrega_logistica,1,positivo,Eletroportáteis,consul
8608,qualidade_produto,1,positivo,Eletroportáteis,consul
8610,qualidade_produto,1,positivo,Bebês,não informado
8611,entrega_logistica,1,positivo,Ferramentas e Jardim,não informado
8611,atendimento_suporte,1,positivo,Ferramentas e Jardim,não informado
8612,qualidade_produto,2,positivo,Malas e Acessórios,não informado
8613,qualidade_produto,1,positivo,Casa e Construção,não informado
8613,anuncio_descricao,2,positivo,Casa e Construção,não informado
8614,entrega_logistica,2,positivo,Brinquedos,bestway
8615,entrega_logistica,2,positivo,Bebês,cosco
8616,entrega_logistica,1,positivo,Moda,luk
8616,qualidade_produto,1,positivo,Moda,luk
8619,entrega_logistica,1,misto,Casa e Construção,não informado
8621,entrega_logistica,3,misto,"Cama, Mesa e Banho",não informado
8622,entrega_logistica,2,positivo,Eletrodomésticos,philco
8622,qualidade_produto,1,positivo,Eletrodomésticos,philco
8623,defeito_funcionamento,1,misto,Brinquedos,homeplay
8624,entrega_logistica,1,positivo,Saúde,não informado
8626,entrega_logistica,1,positivo,Livros,não informado
8627,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
8627,preco_valor,1,positivo,Beleza e Perfumaria,não informado
8628,entrega_logistica,1,positivo,Informática,não informado
8630,entrega_logistica,2,positivo,Celulares e Smartphones,não informado
8630,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
8630,preco_valor,2,positivo,Celulares e Smartphones,não informado
8631,entrega_logistica,1,positivo,Moda,não informado
8631,qualidade_produto,2,positivo,Moda,não informado
